tweets,id,date,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity 
AIRBUS SAGA: Confirm or deny your involvement – NPP dares Mahama Should former President John Dramani Mahama take a bold step and give an account of his level of involvement or otherwise? _ Your views will be highlighted on #GHToday with @Serwaa_Amihere and @Lanttam,1224438204360642560,2020-02-03 21:03:11+00:00,201.0,5.0,airbus saga confirm deny involvement npp dares mahama former president john dramani mahama take bold step give account level involvement otherwise views highlighted ghtoday USER_MENTION USER_MENTION,0.083,0.25666666666666665,0.828,0.3333333333333333
Airbus Scandal: ‘Government Official 1’ is John Dramani Mahama – NPP points out #3NewsGH Click ,1224406544927936514,2020-02-03 18:57:23+00:00,4.0,0.0,airbus scandal official john dramani mahama npp points click,0.266,0.0,0.734,0.0
Airbus Scandal: ‘Government Official 1’ is John Dramani Mahama – NPP points out #3NewsGH Click https://3news.com/airbus-scandal-government-official-1-is-john-dramani-mahama-npp-points-out/,1224405279544160256,2020-02-03 18:52:21+00:00,37.0,4.0,airbus scandal official john dramani mahama npp points click URL,0.244,0.0,0.756,0.0
John Dramani Mahama,1224391381973639168,2020-02-03 17:57:08+00:00,0.0,0.0,john dramani mahama,0.0,0.0,1.0,0.0
Airbus Scandal: ‘Government Official 1’ is John Dramani Mahama – NPP points out via @3newsgh https://3news.com/airbus-scandal-government-official-1-is-john-dramani-mahama-npp-points-out/,1224390983468666881,2020-02-03 17:55:33+00:00,1.0,0.0,airbus scandal official john dramani mahama npp points via USER_MENTION URL,0.225,0.0,0.775,0.0
Airbus Scandal: ‘Government Official 1’ is John Dramani Mahama – NPP points out #3NewsGH Click https://3news.com/airbus-scandal-government-official-1-is-john-dramani-mahama-npp-points-out/,1224390570849841152,2020-02-03 17:53:54+00:00,7.0,2.0,airbus scandal official john dramani mahama npp points click URL,0.244,0.0,0.756,0.0
"Who was the chairman of the Ghana Armed Forces Council from 2009 - 2011? Wasn't it John Dramani Mahama? Wasn't he the highest decision taker when it came to the Ghana Armed Forces and it's security equipments? Was he not an ELECTED gov't official? In Gh, Prez &amp; Veep are elected.",1224389835215003655,2020-02-03 17:50:59+00:00,4.0,5.0,chairman ghana armed forces council wasnt john dramani mahama wasnt highest decision taker came ghana armed forces security equipments elected govt official gh prez veep elected,0.0,0.088,0.912,0.0
"The codes have been decoded and the face behind revealed, John Dramani Mahama @JDMahama #MahamaAirbus #SayNoToConMahama",1224389625063649280,2020-02-03 17:50:09+00:00,0.0,0.0,codes decoded face behind revealed john dramani mahama USER_MENTION mahamaairbus saynotoconmahama,0.4,0.0,1.0,0.7
"Airbus bribery scandal: Mahama is ‘Gov’t Official 1’ – NPP The @NPP_GH has revealed the unnamed ‘Government Official 1’ in the Airbus bribery scandal is former President John Dramani Mahama, @JDMahama now presidential candidate of the @OfficialNDCGh. #SayNoToConMahama",1224383217161121794,2020-02-03 17:24:41+00:00,6.0,0.0,airbus bribery scandal mahama official npp USER_MENTION revealed unnamed official airbus bribery scandal former president john dramani mahama USER_MENTION presidential candidate USER_MENTION saynotoconmahama,0.216,0.0,0.784,0.0
"With the corruption tag hanging on the neck of the National Democratic Congress’, (NDC) Presidential candidate, and also the former President His Excellency John Dramani Mahama, the Patriots for Peace and Development (PPD) is… https://pemsantv.com/airbus-saga-replace-mahama-to-give-ndc-a-chance-in-2020-group/",1224382718596829185,2020-02-03 17:22:42+00:00,0.0,0.0,corruption tag hanging neck national democratic ndc presidential candidate also former president excellency john dramani mahama patriots peace development ppd URL,0.0,0.269,0.731,0.0
"“Airbus bribery scandal: @JDMahama is ‘Gov’t Official 1” –@NPP_GH The New Patriotic Party has revealed the unnamed ‘Government Official 1’ in the Airbus bribery scandal is former President John Dramani Mahama, now presidential candidate of the NDC for the 2020 Elections. ",1224381143228866567,2020-02-03 17:16:27+00:00,4.0,1.0,bribery scandal USER_MENTION official new patriotic party revealed unnamed official airbus bribery scandal former president john dramani mahama presidential candidate ndc elections,0.211,0.16618181818181818,0.691,0.22727272727272727
"John Dramani Mahama! Allah has ordained you to be the Next president of the Republic of Ghana come 7th January, 2021. JM is my choice.",1224378434513711110,2020-02-03 17:05:41+00:00,0.0,0.0,john dramani mahama allah ordained next president republic ghana come january jm choice,0.0,0.0,1.0,0.0
"Airbus bribery scandal: Mahama is ‘Gov’t Official 1’ – @NPP_GH The New Patriotic Party has revealed the unnamed ‘Government Official 1’ in the Airbus bribery scandal is former President John Dramani Mahama, now presidential candidate of the NDC for the 2020 Elections. ",1224374551980773379,2020-02-03 16:50:15+00:00,2.0,1.0,airbus bribery scandal mahama official USER_MENTION new patriotic party revealed unnamed official airbus bribery scandal former president john dramani mahama presidential candidate ndc elections,0.197,0.16018181818181818,0.712,0.22727272727272727
John Dramani Mahama John Dramani Mahama John Dramani Mahama John Dramani Mahama,1224373024352276482,2020-02-03 16:44:11+00:00,0.0,0.0,john dramani mahama john dramani mahama john dramani mahama john dramani mahama,0.0,0.0,1.0,0.0
"Airbus bribery scandal: Mahama is ‘Gov’t Official 1’ – NPP The New Patriotic Party has revealed the unnamed ‘Government Official 1’ in the Airbus bribery scandal is former President John Dramani Mahama, now presidential ",1224370333676863488,2020-02-03 16:33:29+00:00,0.0,0.0,airbus bribery scandal mahama official npp new patriotic party revealed unnamed official airbus bribery scandal former president john dramani mahama presidential,0.219,0.17018181818181816,0.679,0.22727272727272727
"3rd February, 2020 News Story Airbus bribery scandal: Mahama is ‘Gov’t Official 1’ – NPP The New Patriotic Party has revealed the unnamed ‘Government Official 1’ in the Airbus bribery scandal is former President John Dramani Mahama, now presidential – at Marwako",1224369660575002626,2020-02-03 16:30:49+00:00,11.0,2.0,february news story airbus bribery scandal mahama official npp new patriotic party revealed unnamed official airbus bribery scandal former president john dramani mahama presidential marwako,0.19,0.15718181818181817,0.721,0.22727272727272727
John Dramani Mahama the Messiah,1224365351464579072,2020-02-03 16:13:42+00:00,2.0,0.0,john dramani mahama messiah,0.0,0.0,1.0,0.0
"The NPP has fingered former President John Dramani Mahama as the “Government Official 1” mentioned in a bribery allegation involving European aviation giant, Airbus. ",1224345518828085250,2020-02-03 14:54:53+00:00,0.0,0.0,npp fingered former president john dramani mahama official mentioned bribery allegation involving european aviation giant airbus,0.0,0.0,1.0,0.3333333333333333
The NPP have plunged this country into unprecedented levels of hardships and high living standards. No well meaning Ghanaian would stand on the side of the NPP today! H.E John Dramani Mahama is coming again for a second term to put alternative measures in rescue Ghana again!,1224331042250805250,2020-02-03 13:57:22+00:00,1.0,1.0,npp plunged country unprecedented levels hardships high living standards well meaning ghanaian would stand side npp today h.e john dramani mahama coming second term put alternative measures rescue ghana,0.0,0.42033333333333334,0.833,0.48
"And John Dramani Mahama wants us to vote for him this December elections,what a disgrace to all Ghanaians ",1224310579655008256,2020-02-03 12:36:03+00:00,3.0,0.0,john dramani mahama wants us vote december disgrace ghanaians,0.286,0.2,0.714,0.1
"An aide to former President John Dramani Mahama, Mr. Stan Xoese Dogbe thinks that there was no need to investigate the airbus matter when Ghana did not actually lose any money. #yennews #MondayMotivation #showbizagenda ",1224282923370721280,2020-02-03 10:46:09+00:00,9.0,1.0,aide former president john dramani mahama mr stan xoese dogbe thinks need investigate airbus matter ghana actually lose money yennews mondaymotivation showbizagenda,0.113,0.046,0.84,0.05
"niiafoteyquaye: #SayNoToNewRegister #StopJeanMensahNow RT NatTettehGhana: I just want to take a minute to celebrate this distinguished and visionary son of Africa, H.E. John Dramani Mahama. Presidents may come and go. But true leadership is permanent! JD… ",1224260834194526210,2020-02-03 09:18:23+00:00,0.0,0.0,niiafoteyquaye saynotonewregister stopjeanmensahnow nattettehghana want take minute celebrate distinguished visionary son africa h.e john dramani mahama presidents may come go true leadership permanent,0.0,0.721,0.629,0.65
"An aide to former President John Dramani Mahama, Mr Stan Xoese Dogbe thinks that there was no need to investigate the airbus matter when... https://is.gd/rMSa9P",1224255469260177413,2020-02-03 08:57:04+00:00,0.0,0.0,aide former president john dramani mahama mr stan xoese dogbe thinks need investigate airbus matter URL,0.0,0.068,0.932,0.0
"The reports alleging that Airbus SE paid bribes during the administration of President John Evans Atta Mills and John Dramani Mahama are false, misleading and do not reflect the Approved Judgment. - NDC Statement #CitiCBS",1224247183605751809,2020-02-03 08:24:08+00:00,10.0,3.0,reports alleging airbus se paid bribes administration president john evans atta mills john dramani mahama false misleading reflect approved judgment ndc statement citicbs,0.5020000000000001,0.106,0.792,0.6
"#SayNoToNewRegister #StopJeanMensahNow RT NatTettehGhana: I just want to take a minute to celebrate this distinguished and visionary son of Africa, H.E. John Dramani Mahama. Presidents may come and go. But true leadership is permanent! JDMahama ",1224246290579673089,2020-02-03 08:20:35+00:00,0.0,0.0,saynotonewregister stopjeanmensahnow nattettehghana want take minute celebrate distinguished visionary son africa h.e john dramani mahama presidents may come go true leadership permanent jdmahama,0.0,0.721,0.629,0.65
Visionary leader de John Dramani Mahama ,1224237443416821760,2020-02-03 07:45:26+00:00,0.0,0.0,visionary leader de john dramani mahama,0.0,0.405,0.595,0.0
John Dramani Mahama is SOAKED in CORRUPTION,1224077423597277191,2020-02-02 21:09:34+00:00,1.0,0.0,john dramani mahama soaked corruption,0.0,0.0,1.0,0.0
"Former President John Dramani Mahama has indicated that the next National Democratic Congress government will replace the one district,... https://is.gd/Jo8FjG",1224066474228142080,2020-02-02 20:26:04+00:00,0.0,0.0,former president john dramani mahama indicated next national democratic congress government replace one district URL,0.0,0.0,1.0,0.0
"I hear H.E John Dramani Mahama's reputation is under threat yet again!... What did the man do this time, I need closure...",1224006829128212483,2020-02-02 16:29:03+00:00,5.0,0.0,hear h.e john dramani mahamas reputation threat yet man time need closure,0.236,0.0,0.764,0.0
Mr John Dramani Mahama WHY? ,1223947426488356866,2020-02-02 12:33:00+00:00,3.0,0.0,mr john dramani mahama,0.0,0.0,1.0,0.0
"The government of Ghana can start investigation into activities of John Dramani Mahama , his brother , Ibrahim Mahama and his wife , Lordina . The fact that contracts was being shared beside Gold house , the airbus reveal, and others .",1223940652196618240,2020-02-02 12:06:05+00:00,1.0,0.0,government ghana start investigation activities john dramani mahama brother ibrahim mahama wife lordina fact contracts shared beside gold house airbus reveal others,0.0,0.103,0.897,0.0
"Investments under John Dramani Mahama in 4 yrs: $1.5billion Tema Port Expansion $1.1billion in water expansion projects $1billion in road infrastructure $278million KIA Terminal 3 $20 million broiler project to reduce import of poultry by 40% Choose Mahama, Choose Development ",1223936909451329537,2020-02-02 11:51:13+00:00,2.0,0.0,investments john dramani mahama yrs tema port expansion water expansion projects road infrastructure kia terminal million broiler project reduce import poultry choose mahama choose development,0.149,0.0,0.851,0.0
Any Ghanaian who campaigns for John Dramani Mahama is a traitor and the country unpatriotic . Mensah Nunoo said Mahama is gone forever from the same point party. The current government must institute investigation into Mahama presidency based on Airbus corruption allegation,1223926919684612097,2020-02-02 11:11:31+00:00,3.0,0.0,ghanaian campaigns john dramani mahama traitor country unpatriotic mensah nunoo said mahama gone forever point party current government must institute investigation mahama presidency based airbus corruption allegation,0.0,0.094,0.906,0.4
John Dramani Mahama sigh,1223911104339902464,2020-02-02 10:08:41+00:00,3.0,0.0,john dramani mahama sigh,0.0,0.268,0.732,0.0
"""In November 2014, the then President John Dramani Mahama announced that Ghana would acquire an additional C295, in addition to other aircraft, including five Super Tucanos, Mi-17s and four Z-9s..."" ",1223907118199312391,2020-02-02 09:52:50+00:00,288.0,79.0,november president john dramani mahama announced ghana would acquire additional c295 addition aircraft including five super tucanos mi17s four z9s,0.0,0.5033333333333333,0.83,0.6666666666666666
