tweets,id,date,source,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity 
"#ThankYouJM 

The Akuffo Addo led government is a government that lacks directions but for the policy alternative f… https://t.co/uoz0YsO2gj",1.248499715252994e+18,Fri Apr 10 06:35:02 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",0.0,1.0,thankyoujm akuffo addo led government government lacks directions policy alternative URL,0.0,0.0,1.0,0.0
RT @iamabrokwa: Because mahama used his pocket money for all these things so Akuffo addo using them means mahama spoil there ..lmao some of…,1.2484997085085614e+18,Fri Apr 10 06:35:01 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,23.0,USER_MENTION mahama used pocket money things akuffo addo using means mahama spoil lmao,0.0,0.845,0.755,1.0
"#ThankYouJM
Akuffo Addo has taken the advice from JM and the NDC, God bless you JM",1.248499541927592e+18,Fri Apr 10 06:34:21 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0,1.0,thankyoujm akuffo addo taken advice jm ndc god bless jm,0.0,0.38,0.62,0.0
RT @BigDaddyCee7: #4More4NanaToLieToUs Ghanaians n Freebies? Dis Akuffo Addo will lie to us every day?Some ppl have started Jubilating n Pr…,1.248499268114985e+18,Fri Apr 10 06:33:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,10.0,USER_MENTION ghanaians n freebies dis akuffo addo lie us every ppl started jubilating n,0.0,0.177,0.823,0.0
"NANA ADDO DANWA AKUFFO ADDO.

✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️",1.2484987951107318e+18,Fri Apr 10 06:31:23 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0,0.0,nana addo danwa akuffo addo,0.0,0.0,1.0,0.0
"#ThankYouJM

Akuffo Addo has taken the good advice from JM and the NDC but implemented it wrongly God bless ̈you JM",1.2484984837088502e+18,Fri Apr 10 06:30:09 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",3.0,2.0,thankyoujm akuffo addo taken good advice jm ndc implemented wrongly god bless jm,0.0,0.538,0.562,0.75
RT @BigDaddyCee7: @DeBee_papa @AnnanPerry @tabi_henry @jerryniilaryea @novisid @ElvisKwakuAtta @awalmohammeddu1 @RashidNetwork Then advice…,1.2484983944246845e+18,Fri Apr 10 06:29:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2.0,USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION,0.0,0.0,1.0,0.0
"RT @elorm720: #ThankYouJM

@NAkufoAddo  Akuffo Addo has taken the good advice from JM and the NDC but implemented it wrongly God bless ̈you…",1.2484983689988628e+18,Fri Apr 10 06:29:41 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,23.0,USER_MENTION thankyoujm USER_MENTION akuffo addo taken good advice jm ndc implemented wrongly god bless,0.0,0.5149999999999999,0.585,0.75
"#ThankYouJM

@NAkufoAddo  Akuffo Addo has taken the good advice from JM and the NDC but implemented it wrongly God bless ̈you JM",1.2484981052106547e+18,Fri Apr 10 06:28:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",26.0,23.0,thankyoujm USER_MENTION akuffo addo taken good advice jm ndc implemented wrongly god bless jm,0.0,0.5149999999999999,0.585,0.75
RT @BigDaddyCee7: #4More4NanaToLieToUs Ghanaians n Freebies? Dis Akuffo Addo will lie to us every day?Some ppl have started Jubilating n Pr…,1.2484978869642813e+18,Fri Apr 10 06:27:46 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,10.0,USER_MENTION ghanaians n freebies dis akuffo addo lie us every ppl started jubilating n,0.0,0.177,0.823,0.0
"#ThankYouJM 

The @NAkufoAddo  Akuffo Addo led government is a government that lacks directions but for the policy… https://t.co/bovmWnlmxn",1.2484977015885906e+18,Fri Apr 10 06:27:02 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",12.0,15.0,thankyoujm USER_MENTION akuffo addo led government government lacks directions URL,0.0,0.0,1.0,0.0
"RT @KwablagahStephe: #ThankYouJM 

The Akuffo Addo led government is a government that lacks directions but for the policy alternative from…",1.2484976968700355e+18,Fri Apr 10 06:27:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,20.0,USER_MENTION thankyoujm akuffo addo led government government lacks directions policy alternative,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2484975057817395e+18,Fri Apr 10 06:26:15 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"#ThankYouJM 

The Akuffo Addo led government is a government that lacks directions but for the policy alternative f… https://t.co/R6xVSs0ZcO",1.248497201333977e+18,Fri Apr 10 06:25:03 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",0.0,0.0,thankyoujm akuffo addo led government government lacks directions policy alternative URL,0.0,0.0,1.0,0.0
"RT @gobe_ne_kosua: So rydee if Akuffo Addo say make them cancel the sem and give u the gpa u had last semester???....
Chairman e really go…",1.248497080932262e+18,Fri Apr 10 06:24:34 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,18.0,USER_MENTION rydee akuffo addo say make cancel sem give u gpa u last semester chairman e really,0.111,0.1,0.889,0.13333333333333333
President Akuffo Addo has done well with Electricity Tarrif subsidy #ButforJM there wouldn't be enough to even subs… https://t.co/Od8I9KsgCA,1.248497038427226e+18,Fri Apr 10 06:24:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6.0,7.0,president akuffo addo done well electricity tarrif subsidy butforjm wouldnt enough even URL,0.0,0.149,0.851,0.5
President Akuffo Addo has done well with Electricity Tarrif subsidy #But forJM there wouldn't be enough to even sub… https://t.co/cmoXbMnKMb,1.248495943009194e+18,Fri Apr 10 06:20:03 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",2.0,3.0,president akuffo addo done well electricity tarrif subsidy forjm wouldnt enough even URL,0.0,0.149,0.851,0.5
RT @Balingolucas: What would Akuffo addo have done without John Mahama ? #ThankYouJM,1.248493797442343e+18,Fri Apr 10 06:11:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,4.0,USER_MENTION would akuffo addo done without john mahama thankyoujm,0.0,0.0,1.0,0.0
RT @etsedafeamekpor: So I want to ask: when exactly is Nana Akuffo Addo's Gov't going to share the Jack Ma items donated to the people of t…,1.2484933063648338e+18,Fri Apr 10 06:09:34 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,30.0,USER_MENTION want ask exactly nana akuffo addos govt going share jack items donated people,0.0,0.476,0.774,0.25
"RT @MoGCSP_Ghana: His Excellency the President of Ghana, Nana Addo Dankwa Akuffo-Addo is currently rolling out a food distribution programm…",1.248492603101741e+18,Fri Apr 10 06:06:47 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,18.0,USER_MENTION excellency president ghana nana addo dankwa akuffoaddo currently rolling food distribution,0.0,0.241,0.759,0.4
What would Akuffo addo have done without John Mahama ? #ThankYouJM,1.2484921710842307e+18,Fri Apr 10 06:05:04 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",5.0,4.0,would akuffo addo done without john mahama thankyoujm,0.0,0.0,1.0,0.0
No More Electricity BiIls : H.E Nana AKuffo Addo https://t.co/pfO4Jr9YMc https://t.co/iECH6ads6g,1.2484904597788385e+18,Fri Apr 10 05:58:16 +0000 2020,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0.0,0.0,electricity biils h.e nana akuffo addo URL URL,0.0,0.0,1.0,0.0
"RT @walk_in_online: Hello Guys👋. Casual outfits restocked in all sizes. Price ranges from Gh35 to Gh85.
Accra Branch - 0540306824
Kumasi Br…",1.2484888113334845e+18,Fri Apr 10 05:51:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,25.0,USER_MENTION hello casual outfits restocked sizes price ranges gh35 gh85 accra branch kumasi,0.5000000000000001,0.13,0.87,0.8666666666666667
President Akuffo Addo has done well with Electricity Tarrif subsidy #ButforJM there wouldn't be enough to even subs… https://t.co/gc86y2EYAA,1.248488015015465e+18,Fri Apr 10 05:48:33 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",8.0,15.0,president akuffo addo done well electricity tarrif subsidy butforjm wouldnt enough even URL,0.0,0.149,0.851,0.5
"#ThankYouJM 

The Akuffo Addo led government is a government that lacks directions but for the policy alternative f… https://t.co/wjVe1oQCRD",1.2484878339222282e+18,Fri Apr 10 05:47:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",9.0,20.0,thankyoujm akuffo addo led government government lacks directions policy alternative URL,0.0,0.0,1.0,0.0
"#ThankYouJM

Akuffo Addo has taken the good advice from JM and the NDC but implemented it wrongly 
#GodBlessJM",1.248487709011665e+18,Fri Apr 10 05:47:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",36.0,28.0,thankyoujm akuffo addo taken good advice jm ndc implemented wrongly godblessjm,0.0,0.32499999999999996,0.775,0.75
"President Akuffo Addo is making things difficult for me. As if the 1M votes gap is not enough, the old man is bent… https://t.co/9fwHU4LUKm",1.2484831196880855e+18,Fri Apr 10 05:29:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2.0,0.0,president akuffo addo making things difficult votes gap enough old man URL,0.31833333333333336,0.0,0.815,0.5666666666666667
@Serwaa_Amihere GHone want take Akuffo Addo ein shine😂,1.2484811440827965e+18,Fri Apr 10 05:21:15 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",5.0,0.0,USER_MENTION ghone want take akuffo addo ein,0.0,0.178,0.822,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.248480451708117e+18,Fri Apr 10 05:18:29 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
Mahama find some place to rest OK because as for the election akuffo addo will win hands down https://t.co/FBLWA82y29,1.2484712175157944e+18,Fri Apr 10 04:41:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4.0,0.0,mahama find place rest ok election akuffo addo win hands URL,0.0,1.05,0.6,0.45
"RT @Dr_Drilla: Nana Akuffo-Addo be doing the most 🇬🇭🇬🇭🇬🇭🇬🇭🙏... 50% electricity cut off... Nice 

Addressing Ghanaians for the sixth time..t…",1.2484687839680553e+18,Fri Apr 10 04:32:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,4.0,USER_MENTION nana akuffoaddo electricity cut nice addressing ghanaians sixth time,0.163,0.817,0.62,1.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2484613336636047e+18,Fri Apr 10 04:02:31 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.248458778611073e+18,Fri Apr 10 03:52:22 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
FULL ADDRESS; President Akuffo-Addo’s 6th address to the country https://t.co/qgkIjfv7qB,1.2484581199249613e+18,Fri Apr 10 03:49:45 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,full address president address country URL,0.0,0.35,1.0,0.55
😂😂😂 how can you choose porn over akuffo Addo...during this time that people are dieing Ei https://t.co/joZo2c70IN,1.2484579963901542e+18,Fri Apr 10 03:49:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0,0.0,choose porn akuffo addo time people dieing ei URL,0.0,0.0,1.0,0.0
RT @thatEsselguy: Akuffo Addo for appoint  Mahama make he take offertory &amp; Tithes at the National Cathedral .,1.2484565860093133e+18,Fri Apr 10 03:43:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,26.0,USER_MENTION akuffo addo appoint mahama make take offertory tithes national cathedral,0.0,0.0,1.0,0.0
"RT @Obiba_Nana: As Nana Akuffo Addo add one more week, then lockdown baby loading.... Corolina Naa Jorm) Covid😊 @obenewaa_miel @OwensSwagga…",1.2484557390702756e+18,Fri Apr 10 03:40:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,4.0,USER_MENTION nana akuffo addo add one week lockdown baby loading corolina naa jorm USER_MENTION USER_MENTION,0.0,0.0,1.0,0.0
"#ThankYouJM 

The Akuffo Addo led government is a government that lacks directions but for the policy alternative f… https://t.co/XIMNkd03r3",1.2484493853583852e+18,Fri Apr 10 03:15:03 +0000 2020,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",4.0,6.0,thankyoujm akuffo addo led government government lacks directions policy alternative URL,0.0,0.0,1.0,0.0
"RT @ChristDeKing: The President Akuffo Addo is wearing Yaw Donkor [A Servant]

From the expression:s3 akoa som som pa a wotumi di akonnwa (…",1.2484492714702316e+18,Fri Apr 10 03:14:36 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,2301.0,USER_MENTION president akuffo addo wearing yaw donkor akoa som som pa wotumi di akonnwa,0.0,0.0,1.0,0.0
"@CalebMingle Ih go bee .
Go watch @AfricaFactsZone post.
Uganda President dey do push-ups Sekof CoronaVirus.
Akuffo Addo for try some 😂",1.2484480208548168e+18,Fri Apr 10 03:09:37 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,USER_MENTION ih go bee go watch USER_MENTION post uganda president dey pushups sekof coronavirus akuffo addo try,0.0,0.0,1.0,0.0
"@AfricaFactsZone If President Akuffo Addo releases a video of how we can do push-ups in our homes 😂😂😂😂😂

Ajeiii .",1.2484465572524728e+18,Fri Apr 10 03:03:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,USER_MENTION president akuffo addo releases video pushups homes ajeii,0.0,0.0,1.0,0.0
Prez. Akuffo Addo Promises Ghanaians Free Electricity For 90 Days https://t.co/kDr2rnihHP https://t.co/WaNE6CAUoI,1.2484431014519235e+18,Fri Apr 10 02:50:04 +0000 2020,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0.0,0.0,prez akuffo addo promises ghanaians free electricity days URL URL,0.0,0.8240000000000001,0.576,0.8
